,id,priceLabel,name,brandId,brandName,imageLink,desc,vendor,print,material,cashmere
b'329',b'462139364',b'190.0',"b'Salvatore Ferragamo Gancini Silk Tie, Red'",b'1948',b'Salvatore Ferragamo',b'http://bim.shopstyle.com/pim/e4/64/e464c5e08b354429f99a862a7a0b3758_best.jpg',"b'<ul><li>Gancini-print silk tie by Salvatore Ferragamo.</li><li>3""W at widest.</li><li>Made in Italy.</li></ul>'",b'Neiman Marcus',b'_print',b'_silk',b'False'
b'330',b'460363585',b'285.0',"b'Ermenegildo Zegna Quindici Large-Paisley Silk Tie, Purple'",b'1139',b'Ermenegildo Zegna',b'http://bim.shopstyle.com/pim/dc/5b/dc5b3cda244dc489f3a3745cc754648a_best.jpg',"b'<ul><li>Ermenegildo Zegna Quindici silk tie with large-paisley print. </li><li>The tail end of a Quindici tie features its hallmark: the actual screen rotation used to finish each and every design. </li><li>3 1/2"" at widest. </li><li>Dry clean. </li><li>Handmade in Italy. </li></ul>'",b'Neiman Marcus',b'_print',b'_silk',b'False'
b'342',b'454404084',b'195.0',b'DSQUARED2 Tie',b'1090',b'DSquared',b'http://bim.shopstyle.com/pim/da/34/da34bacf5310457e296e31af83b935c5_best.jpg',"b'<ul> <li>You\xe2\x80\x99ve invested in a slick, Italian made suit. Don\xe2\x80\x99t let its elegant look down with an ordinary tie. The graphic red jacquard pattern on dark blue silk satin creates a modern tailoring accessory, which looks handsome as an accent to navy, gray or black suits. Width 7 cm.</li> <li>Composition: 100% Silk</li> <li>Measurements: Width: 2.7 Inches</li> </ul>'",b'thecorner.com',b'unknown',b'_silk',b'False'
b'352',b'462580451',b'170.0',b'Patterned Habutai Silk Bow Tie',b'1242',b'Gucci',b'http://bim.shopstyle.com/pim/be/c1/bec1054d133aa53713c961633df5bef8_best.jpg',b'<ul> <li>off-white and yellow</li> <li>100% silk</li> <li>Made in Italy</li> </ul>',b'Gucci',b'unknown',b'_silk',b'False'
b'354',b'462580930',b'200.0',b'Striped Woven Silk Tie',b'1242',b'Gucci',b'http://bim.shopstyle.com/pim/05/e7/05e722a0e69cf654b6d3f005269fed1a_best.jpg',"b'<ul> <li>red and light blue</li> <li>100% silk</li> <li>3.1""""W x 54.5""""L</li> <li>Made in Italy</li> </ul>'",b'Gucci',b'unknown',b'_silk',b'False'
b'362',b'465546265',b'95.0',"b'Boss Hugo Boss Mini Dot Pattern Silk Tie, Green/Blue'",b'267',b'HUGO BOSS',b'http://bim.shopstyle.com/pim/a7/2b/a72bec4b13e9a27cec7761819548973b_best.jpg',"b'<ul><li>Boss Hugo Boss mini dot silk tie.</li><li>3"" wide.</li><li>Silk, dry clean.</li><li>Made in Italy.</li></ul>'",b'Neiman Marcus',b'unknown',b'_silk',b'False'
b'364',b'464753682',b'185.0',b'Skulls And Squares Silk Bowtie',b'689',b'Alexander McQueen',b'http://bim.shopstyle.com/pim/d4/1a/d41a3e190d0bd7496aa95680468a0961_best.jpg',"b""<li>All over embroidered skulls </li> <li>'Prince de Galles' silk</li> <li>Made in Italy</li>""",b'LUISAVIAROMA',b'unknown',b'_silk',b'False'
b'377',b'207902962',b'75.0',b'English silk tie',b'284',b'J.Crew',b'http://bim.shopstyle.com/pim/53/fc/53fc9829a2af715583f8c69efc6bb7d9_best.jpg',"b'Sometimes you want to wear a tie even when you don\'t have to. This one is made from the finest silk we found at an English mill that has been producing bespoke fabrics for over nine generations. Fun fact: It\'s hand-finished in NYC\'s Long Island City. <ul> <li>2 3/4"" at widest point.</li> <li>English silk.</li> <li>USA.</li> <li>Online only.</li> </ul>'",b'J.Crew',b'unknown',b'_silk',b'False'
b'379',b'422635499',b'55.0',b'Italian satin point bow tie in white',b'284',b'J.Crew',b'http://bim.shopstyle.com/pim/65/bc/65bcc0c558666343f39c08c9c65cbc09_best.jpg',"b'A bow tie is a classic way to set yourself apart from the crowd. Plus, it won\'t dangle in your soup. This one is made from an Italian satin we found at a mill that\'s been producing bespoke fabrics for over nine generation <ul> <li>2 1/8"" at widest point.</li> <li>Italian silk satin.</li> <li>USA.</li> </ul>'",b'J.Crew',b'unknown',b'_silk',b'False'
b'381',b'403564',b'69.5',b'Italian silk knit tie',b'284',b'J.Crew',b'http://bim.shopstyle.com/pim/ea/39/ea39a8d53752cc562eaa6b1c96be1020_best.jpg',"b'Sometimes you want to wear a tie even when you don\'t have to. This one is made from Italian silk and marks the difference between just getting dressed and looking good. <ul> <li>2"" at widest point.</li> <li>Italian silk.</li> <li>Made in Italy.</li> </ul>'",b'J.Crew',b'unknown',b'_silk',b'False'
b'382',b'214108566',b'65.0',b'English silk tie in diagonal stripe',b'284',b'J.Crew',b'http://bim.shopstyle.com/pim/4e/45/4e4510317a14e8acce645a3fa9011bc4_best.jpg',"b'Sometimes you want to wear a tie even when you don\'t have to. This one is made from English silk and sports a classic stripe (there\'s a reason stripes never go out of style). Fun fact: It\'s hand-finished in NYC\'s Long Island City. <ul> <li>2 1/2"" at widest point.</li> <li>English silk.</li> <li>USA.</li> </ul>'",b'J.Crew',b'_striped',b'_silk',b'False'
b'383',b'455787582',b'55.0',b'English silk bow tie in dot',b'284',b'J.Crew',b'http://bim.shopstyle.com/pim/77/9a/779a2b17580f75b6873bed899dd0beae_best.jpg',"b'A bow tie is a classic way to set yourself apart from the crowd. Plus, it won\'t dangle in your soup. This one is made from English silk and sports a classic dot (aka the outlandish print for super-conservative guys). <ul> <li>2 1/8"" at widest point.</li> <li>English silk.</li> <li>USA.</li> </ul>'",b'J.Crew',b'_print',b'_silk',b'False'
b'384',b'455784460',b'69.5',b'English silk tweed tie in thin stripe',b'284',b'J.Crew',b'http://bim.shopstyle.com/pim/dc/92/dc9290528929b0834597f5a965f7307c_best.jpg',"b'Sometimes you want to wear a tie even when you don\'t have to. This one is made from an English silk that\'s woven with a tweed-like texture and flecks of color (it\'s great for the guy who wants something with more character than a solid tie but can\'t commit to a full-on pattern). Fun fact: It\'s hand-finished in NYC\'s Long Island City. <ul> <li>2 1/2"" at widest point.</li> <li>English silk.</li> <li>USA.</li> </ul>'",b'J.Crew',b'_solid',b'_silk',b'False'
b'386',b'444072220',b'460.0',"b'Stefano Ricci Silk Tie & Pocket Square Set, Red/Blue'",b'3297',b'Stefano Ricci',b'http://bim.shopstyle.com/pim/32/53/3253adbbb281c05d89fef97cf3b5ef6a_best.jpg',"b'<ul><li>Paisley pattern adorns silk tie and pocket square.</li><li>Pocket square, 13 1/2"" sq.</li><li>Tie, 3 1/2""W.</li><li>Made in Italy.</li></ul>'",b'Neiman Marcus',b'unknown',b'_silk',b'False'
b'388',b'453818215',b'295.0',"b'Kiton Wool-Silk Track-Stripe Tie, Gray/Pink'",b'1452',b'Kiton',b'http://bim.shopstyle.com/pim/77/a8/77a827a4e9109b0fef9c0fe5b006b50e_best.jpg',"b'<ul><li>Track-striped sevenfold tie by Kiton. </li><li>Approx. 3 1/4"" at widest. </li><li>Wool/silk/cashmere. </li><li>Made in Italy. </li></ul>'",b'Neiman Marcus',b'_striped',b'_silk',b'True'
b'408',b'462287956',b'165.0',b'Burberry London Blue Silk Check Tie',b'870',b'Burberry',b'http://bim.shopstyle.com/pim/33/4b/334b1c874b6a147d4e871c77b0be7fe7_best.jpg',"b'Silk tie in tones of blue. Signature check pattern throughout. Feed-through loop at back. Tonal stitching. Approx. 56"" x 3.25"". 100% silk. Made in United Kingdom'",b'SSENSE',b'unknown',b'_silk',b'False'
b'412',b'455703960',b'170.0',b'Lanvin Knitted Silk Tie',b'1487',b'Lanvin',b'http://bim.shopstyle.com/pim/e6/7a/e67a4ae2697f4ed0ee8252b8bb9a0c8e_best.jpg',b'A black knitted silk tie retains the formality of a plain-woven version but adds a little texture to your outfit. This Lanvin version has been hand-crafted in Italy for superb quality and a refined appearance. Shown here with a Charvet shirt . <ul> <li>Black knitted silk tie</li> <li>100% silk</li> <li>Dry clean</li> <li>Handmade in Italy</li> </ul>',b'MR PORTER',b'unknown',b'_silk',b'False'
b'413',b'462803517',b'165.0',b'Burberry London Polka-Dot Woven-Silk Tie',b'870',b'Burberry',b'http://bim.shopstyle.com/pim/cc/47/cc479f5f4ad203db10536d84e4195130_best.jpg',"b'Crafted from soft, luxurious silk, dyed a deep burgundy hue and finished with crisp white polka dots, this Burberry London tie is exceptionally refined. Set off the shade against blue or grey shirting. Shown here with a Charvet shirt . <ul> <li>Burgundy and white polka-dot woven-silk tie</li> <li>100% silk</li> <li>Dry clean</li> <li>Made in Italy</li> </ul>'",b'MR PORTER',b'_polkadot',b'_silk',b'False'
b'414',b'458414363',b'235.0',b'Charvet Paisley Woven-Silk Bow Tie',b'949',b'Charvet',b'http://bim.shopstyle.com/pim/da/14/da1440ba741635f79d0734482e3e93ab_best.jpg',"b""Richly punctuate your look with Charvet 's navy silk bow tie. Handmade in France, it's woven with a bright blue paisley motif that's both classic and eye-catching. Let it stand out against a white shirt, or be daring and wear it with a fine-striped style. Shown here with a Charvet shirt . <ul> <li>Navy and light-blue paisley-patterned silk bow tie</li> <li>Pre-tied, adjustable neck strap</li> <li>Hook and eye fastening</li> <li>100% silk</li> <li>Dry clean</li> <li>Handmade in France</li> </ul>""",b'MR PORTER',b'_striped',b'_silk',b'False'
b'415',b'464781374',b'180.0',b'Alexander McQueen Skull Silk-Jacquard Bow Tie',b'689',b'Alexander McQueen',b'http://bim.shopstyle.com/pim/f7/af/f7afe68ae7d2ca8f669fdf826af9faad_best.jpg',"b""Tap into Alexander McQueen 's subversive aesthetic in a restrained way with this neat silk bow tie. Designed in a lustrous navy hue, it's offset with a bronze mini-dot pattern and, of course, the label's instantly recognisable skulls. <ul> <li>Navy and bronze silk-jaquard bow tie</li> <li>Patterned with pin dots and skulls, adjustable neck strap, hook and eye fastening</li> <li>100% silk</li> <li>Dry clean</li> <li>Made in Italy</li> </ul>""",b'MR PORTER',b'unknown',b'_silk',b'False'
b'416',b'452152693',b'170.0',b'Gucci Silk-Satin Bow Tie',b'1242',b'Gucci',b'http://bim.shopstyle.com/pim/46/4c/464cf2f973e69822024d67a80d168851_best.jpg',"b""When the strictest dress codes are expected, a classic black bow tie is an infallible choice. The choice of Academy Award winners from Messrs. Clark Gable to Christian Bale, Gucci 's silk-satin version is the debonair way to complete your look. <ul> <li>Black silk-satin bow tie</li> <li>100% silk</li> <li>Dry clean</li> <li>Made in Italy</li> </ul>""",b'MR PORTER',b'unknown',b'_silk',b'False'
b'418',b'457385602',b'175.0',b'Penrose Basket-Weave Silk Tie',b'0',b'',b'http://bim.shopstyle.com/pim/2f/29/2f293afbdbe56bc361800e6d1ed46429_best.jpg',"b'No more than a couple of hundred of Penrose tie designs are produced by the specialist Italian silk weavers and English craftsmen who make them, which adds to their enduring and exclusive appeal. This royal-blue and black basket-weave version sumptuously reflects light as it moves, making it the perfect finishing touch to your tailoring. Shown here with a Charvet shirt . <ul> <li>Royal-blue and black basket-weave silk tie</li> <li>100% silk</li> <li>Dry clean</li> <li>Made in Italy</li> </ul>'",b'MR PORTER',b'unknown',b'_silk',b'False'
b'419',b'462836552',b'125.0',b'Eton Woven Silk Tie',b'5382',b'Eton',b'http://bim.shopstyle.com/pim/7b/94/7b946ab01922822ce43ddf2d69d7c873_best.jpg',"b'Go for a handsome traditional look in a classically striped tie crafted in England from pure silk. <ul> <li>58"" length; 3"" width.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Eton; made in England.</li> <li>Men\'s Furnishings.</li> </ul>'",b'Nordstrom',b'_striped',b'_silk',b'False'
b'420',b'449907439',b'109.0',b'Gitman Stripe Silk Tie',b'0',b'',b'http://bim.shopstyle.com/pim/e6/e7/e6e7e18a28142ec1e2950159efc1c57a_best.jpg',"b'Handsome stripes refine a classic silk tie. <ul> <li>3 1/4"" width; 58 1/2"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Gitman; made in the USA.</li> <li>Men\'s Furnishings.</li> </ul>'",b'Nordstrom',b'_striped',b'_silk',b'False'
b'421',b'432537298',b'165.0',b'Burberry London Woven Silk Tie',b'870',b'Burberry',b'http://bim.shopstyle.com/pim/63/88/63880f7597b1a7889051040743300287_best.jpg',"b'Large, tonal checks pattern an exquisite silk tie crafted in Italy. <ul> <li>Approx. width: 3 1/4""; length: 57"".</li> <li>Silk; dry clean.</li> <li>Made in Italy.</li> <li>Men\'s Designer.</li> </ul>'",b'Nordstrom',b'unknown',b'_silk',b'False'
b'423',b'376196252',b'15.0',b'The Tie Bar Pin Dot Silk Tie',b'30134',b'The Tie Bar',b'http://bim.shopstyle.com/pim/cb/71/cb71104f5fd8fc9f5299e7cd8fa5e405_best.jpg',"b'Regimented pin dots define a smart tie cut from pure silk. <ul> <li>Approx. width: 2 1/2""; length: 58"".</li> <li>Silk; dry clean.</li> <li>By The Tie Bar; imported.</li> <li>Men\'s Furnishings.</li> </ul>'",b'Nordstrom',b'unknown',b'_silk',b'False'
b'426',b'441249947',b'115.0',b'Lanvin Raw Edge Silk Bow Tie',b'1487',b'Lanvin',b'http://bim.shopstyle.com/pim/7d/8d/7d8d463f616b859ba50fc635354b0687_best.jpg',"b'Raw edges lend a more relaxed vibe to a dapper, adjustable bow tie crafted from fine silk. <ul> <li>3"" width.</li> <li>Adjustable.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Lanvin; made in France.</li> <li>Men\'s Designer.</li> </ul>'",b'Nordstrom',b'unknown',b'_silk',b'False'
b'427',b'463459247',b'85.0',"b""Vineyard Vines 'Snowboarding' Woven Silk Tie""",b'2211',b'Vineyard Vines',b'http://bim.shopstyle.com/pim/0a/6c/0a6c112f277b5739f64142e975ebf3c1_best.jpg',"b'Snowboarders go for big air on a fun, American-made tie cut from pure silk. <ul> <li>3 1/2"" width; 58"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Vineyard Vines; made in the USA of imported materials.</li> <li>Men\'s Furnishings.</li> </ul>'",b'Nordstrom',b'unknown',b'_silk',b'False'
b'428',b'438496642',b'65.0',b'Tommy Hilfiger Slim Dot Doug Tie',b'585',b'Tommy Hilfiger',b'http://bim.shopstyle.com/pim/5d/9c/5d9cb066fccbfa06bb565d1c4461277e_best.jpg',"b""Perfect for the pattern shy. Sleek suiting requires a slim silk tie from Tommy Hilfiger. <ul> <li>Silk</li> <li>Imported</li> <li>Tommy Hilfiger dot silk tie</li> <li>2 3/4'' wide</li> </ul>""","b""Macy's""",b'unknown',b'_silk',b'False'
b'430',b'461954062',b'95.0',b'Herm\xc3\xa8s Tie',b'1274',b'Hermes',b'http://bim.shopstyle.com/pim/a0/77/a077304472d33cd40d3e849293e14600_best.jpg',"b""Men's yellow and multicolor Herm\xc3\xa8s printed silk tie with logo at end.""",b'TheRealReal',b'_print',b'_silk',b'False'
b'431',b'462483320',b'75.0',b'Prada Tie',b'1847',b'Prada',b'http://bim.shopstyle.com/pim/15/ae/15ae22d5c7f71f65a8372881e1a56697_best.jpg',"b""Men's brown, orange and green Prada silk printed necktie.""",b'TheRealReal',b'_print',b'_silk',b'False'
b'432',b'462483742',b'95.0',b'Gucci Tie',b'1242',b'Gucci',b'http://bim.shopstyle.com/pim/92/6b/926b5078469fbc5e7d3763f1d9cee838_best.jpg',"b""Men's royal blue, steel blue and multicolor Gucci silk necktie with vertical stripes and Gs throughout.""",b'TheRealReal',b'_striped',b'_silk',b'False'
b'434',b'461789544',b'75.0',b'Chanel Tie',b'936',b'Chanel',b'http://bim.shopstyle.com/pim/32/41/3241d8693d43d1adb3fb318a482b0231_best.jpg',"b""Men's red and multicolor Chanel geometric print silk tie with logo at end.""",b'TheRealReal',b'_print',b'_silk',b'False'
b'435',b'462481157',b'95.0',b'Herm\xc3\xa8s Tie',b'1274',b'Hermes',b'http://bim.shopstyle.com/pim/d8/cf/d8cf77a616f46c590ea5341e5aa79b6f_best.jpg',"b""Men's navy and multicolor Herm\xc3\xa8s silk tie with musician and mountain motif and logo at end.""",b'TheRealReal',b'unknown',b'_silk',b'False'
b'436',b'462481158',b'95.0',b'Herm\xc3\xa8s Tie',b'1274',b'Hermes',b'http://bim.shopstyle.com/pim/a1/19/a119677a34d6562b6a31af73fab05c35_best.jpg',"b""Men's navy and multicolor Herm\xc3\xa8s silk printed tie with logo at end.""",b'TheRealReal',b'_print',b'_silk',b'False'
b'437',b'461789639',b'95.0',b'Herm\xc3\xa8s Tie',b'1274',b'Hermes',b'http://bim.shopstyle.com/pim/e0/91/e0917bbeeca590b1202d44527a603adb_best.jpg',"b""Men's red and multicolor Herm\xc3\xa8s silk printed tie with logo at end.""",b'TheRealReal',b'_print',b'_silk',b'False'
b'438',b'461789812',b'75.0',b'Herm\xc3\xa8s Tie',b'1274',b'Hermes',b'http://bim.shopstyle.com/pim/c3/dc/c3dc3fb5d85d1f16ef6870664b9b2c6d_best.jpg',"b""Men's chocolate brown, periwinkle and saffron Herm\xc3\xa8s silk necktie with geometric print throughout.""",b'TheRealReal',b'_print',b'_silk',b'False'
b'439',b'462481174',b'95.0',b'Gucci Tie w/ Tags',b'1242',b'Gucci',b'http://bim.shopstyle.com/pim/2e/8a/2e8a39b05d258312db0f9065a791a4f1_best.jpg',"b""Men's brown, burgundy and pink Gucci silk stripe necktie.""",b'TheRealReal',b'_striped',b'_silk',b'False'
b'440',b'461790060',b'75.0',b'Herm\xc3\xa8s Tie',b'1274',b'Hermes',b'http://bim.shopstyle.com/pim/c3/b5/c3b52bf0bcb94f04f61da9e4c50b0afd_best.jpg',"b""Men's taupe, blue and red Herm\xc3\xa8s silk necktie with horse motif throughout.""",b'TheRealReal',b'unknown',b'_silk',b'False'
b'441',b'460880693',b'100.0',b'Herm\xc3\xa8s Tie',b'1274',b'Hermes',b'http://bim.shopstyle.com/pim/6c/69/6c69151c26c5a98a4c4464296c37908e_best.jpg',"b""Men's white, black and pink Herm\xc3\xa8s silk tie with 'H' throughout and logo at end.""",b'TheRealReal',b'unknown',b'_silk',b'False'
b'442',b'462481657',b'100.0',b'Gucci Diamante Tie',b'1242',b'Gucci',b'http://bim.shopstyle.com/pim/52/12/5212cbcce58878a753ede29a9a51512b_best.jpg',"b""Men's steel blue and ivory Gucci silk necktie with Diamante print throughout.""",b'TheRealReal',b'_print',b'_silk',b'False'
b'443',b'461792139',b'60.0',b'Charvet Tie',b'949',b'Charvet',b'http://bim.shopstyle.com/pim/74/0d/740defadfb376e868f0114bdfc873f3a_best.jpg',"b""Men's navy, black and bright green Charvet silk necktie with geometric print throughout.""",b'TheRealReal',b'_print',b'_silk',b'False'
b'444',b'463007612',b'75.0',b'Prada Silk Tie',b'1847',b'Prada',b'http://bim.shopstyle.com/pim/cf/48/cf48a075e950259d126ee633e0af6318_best.jpg',"b""Men's black, blue, and yellow Prada silk neck tie with geometric print.""",b'TheRealReal',b'_print',b'_silk',b'False'
b'445',b'462482157',b'95.0',b'Herm\xc3\xa8s Tie',b'1274',b'Hermes',b'http://bim.shopstyle.com/pim/ec/c8/ecc832e5507d3075455c560d157f26ff_best.jpg',"b""Men's salmon and multicolor Herm\xc3\xa8s silk tie with swirl motif and logo at end.""",b'TheRealReal',b'unknown',b'_silk',b'False'
b'446',b'462306764',b'75.0',b'Ermenegildo Zegna Tie',b'1139',b'Ermenegildo Zegna',b'http://bim.shopstyle.com/pim/fd/9e/fd9ef51c22888295504bc53a40d128f0_best.jpg',"b""Men's navy, bone and multicolor Ermenegildo Zegna silk necktie with woven stripes throughout.""",b'TheRealReal',b'_striped',b'_silk',b'False'
b'447',b'462905005',b'75.0',b'Ermenegildo Zegna Tie',b'1139',b'Ermenegildo Zegna',b'http://bim.shopstyle.com/pim/63/a1/63a1b1625b2efbb7e9a96001851d5272_best.jpg',"b""Men's burgundy, silver-tone and multicolor Ermenegildo Zegna silk necktie with paisley design throughout.""",b'TheRealReal',b'_paisley',b'_silk',b'False'
b'448',b'462636747',b'125.0',b'Herm\xc3\xa8s Tie',b'1274',b'Hermes',b'http://bim.shopstyle.com/pim/90/da/90dab1bd2b2de7f58244854edab938e5_best.jpg',"b""Men's peach, burgundy and ivory Herm\xc3\xa8s silk necktie with stripes and layered H motif.""",b'TheRealReal',b'_striped',b'_silk',b'False'
b'450',b'464135893',b'95.0',b'Herm\xc3\xa8s Tie',b'1274',b'Hermes',b'http://bim.shopstyle.com/pim/9e/60/9e60a616a49ddd1707244896de503bc3_best.jpg',"b""Men's mint green Herm\xc3\xa8s silk printed necktie.""",b'TheRealReal',b'_print',b'_silk',b'False'
